"subject","a","ter","p","rd","sda","fitStat","iterNum","whichCondition"
5374,0.115116758316261,0.320701742484628,0.249615872201841,0.0328421702326377,1.35946338944229,27.9740533648718,98,111
5311,0.111564602146518,0.203495858079254,0.215794949132908,0.0274021537581243,2.51962171679585,70.5504798917532,88,111
5447,0.166353573960329,0.34472402713111,0.178970045305358,0.0217860860909,2.90650615263986,36.8607385369938,102,111
5233,0.141873237666172,0.300423919578853,0.149111904697621,0.0281231466307969,2.70329016597379,26.5535657588493,93,111
5375,0.152868945563081,0.325110297815142,0.303691533892864,0.0316882926233932,2.80562330311571,20.1259009294099,109,111
5313,0.152582206050168,0.274902879127811,0.16856200473034,0.0174527386976363,2.59572941716669,40.5313193710841,79,111
5463,0.150805049387902,0.212994270154547,0.17398689815755,0.0187044797029765,2.51752555634045,46.0677411614594,106,111
5455,0.172841410603844,0.275493286171173,0.235993118280476,0.0320148026963964,2.99290891366507,51.6258578257595,92,111
5470,0.105044633088224,0.242533118684175,0.331866182075286,0.037925951985643,2.75185014470096,32.0429809176561,88,111
5377,0.173591460057518,0.418030621029252,0.145822206802548,0.0210796524601057,2.13804856697338,38.0595046777107,62,111
5235,0.115353501632141,0.217339503791734,0.183924571881631,0.00431106429255596,1.36537037561404,36.52084982243,124,111
5379,0.11141183275025,0.25848048034381,0.254028004377558,0.0101501501392755,2.12428421020594,35.7910880363512,77,111
5457,0.095764371822846,0.194305379178623,0.143028804743705,0.00257065781020694,0.871464407798446,56.328321926024,132,111
5472,0.115059706883318,0.180788364138005,0.230146122373245,0.00636246258733462,1.7874427669133,41.3125617284982,90,111
5236,0.0812931136315197,0.180489210667815,0.151301988103568,0.0094155243697115,1.78620816893593,100.037144599449,99,111
5380,0.173577554505962,0.34084140929686,0.260412188920821,0.0229935854259822,2.30658402296636,36.8042904567943,72,111
5240,0.140902090010819,0.257476698555503,0.285184461623894,0.0538485853662262,3.0809258517636,62.4139105585046,45,111
5459,0.153918321707655,0.181191501631182,0.196126034814013,0.0161448243628172,2.34050093654729,82.6262658745809,65,111
5480,0.15529304856423,0.296777828070732,0.310439079547608,0.0231097867364226,2.02547309922221,16.897247191668,75,111
5460,0.0967741400468488,0.183740533722193,0.242489674755531,0.0126835166153385,2.54800334117344,127.367954405366,90,111
5484,0.117302162682752,0.37773199421484,0.295873316627732,0.0486119987194201,3.06850614866682,10.5616704481934,97,111
5241,0.125241489365216,0.293033720699145,0.237396670841695,0.0040563177648404,1.28486053640682,22.6125324622848,107,111
5381,0.128238442968931,0.19014285229162,0.151169626293518,0.00997009125053883,1.88369616154834,47.2289859611853,137,111
5464,0.121625527706466,0.241646348811339,0.522126508741423,0.0330037608283968,2.78481236431313,14.9252523505074,112,111
5383,0.153562037485142,0.341140403168968,0.602921226280703,0.0326433986156957,2.85035617079897,10.5699486379629,106,111
5243,0.155322204866465,0.375763100023717,0.132541241731687,0.0189087666371354,2.51017571407059,21.9072705906021,48,111
5493,0.126508507860593,0.2413985874957,0.25607231822451,0.0338566974025487,2.63335291792022,12.8372413905842,111,111
5384,0.142235182224595,0.228861724180918,0.329256967141852,0.0179942386828184,1.84100704121895,53.0980634970992,50,111
5465,0.163994482373917,0.419824232944323,0.211152571287872,0.0139830488845016,2.03919033607017,18.8993747877891,78,111
5494,0.108089168704121,0.181540048166073,0.165774016873549,0.0165112369971941,1.86292910752872,56.8182540510176,79,111
5477,0.0927858224879031,0.230548124548193,0.364840269491015,0.0190301971784048,2.17865003749751,47.8551843920762,99,111
5245,0.125276717403459,0.19409603103035,0.172636976048102,0.0251090131303736,2.5964432722489,40.2782967487846,98,111
5496,0.0907694283048044,0.243245217533704,0.274770052240821,0.00641287774014531,1.35863014413399,58.7767759243922,99,111
5248,0.0944081959342555,0.217482121696097,0.218098160875924,0.00556291463311993,1.10553970746572,25.0322917503342,121,111
5501,0.126892389686766,0.267077866852743,0.235895914244877,0.00513068654326955,1.55509291513962,22.8582754922699,63,111
5479,0.127327897004442,0.228170514339138,0.141099442373931,0.0175480758885026,2.67608442257238,37.5274949642856,119,111
5504,0.147432321494274,0.272493477613791,0.180912531835389,0.0248361779162578,2.6510227832777,23.4016772573715,74,111
5481,0.0997287510261852,0.237371327409335,0.342406617751212,0.0201299932475945,2.3336525274218,33.8473337823914,142,111
5249,0.15710828517722,0.252555371888031,0.168950841528863,0.0215541794333398,2.94408276944905,34.7557324778164,89,111
5512,0.100168998651546,0.24242058551958,0.212598586112156,0.032193301836138,2.44249822981678,38.0466493943523,71,111
5482,0.0874871417460079,0.235310703167903,0.385263350851561,0.0119237744861733,1.39450171484511,25.7572667983289,110,111
5514,0.142861464247992,0.210037309820016,0.201104839815639,0.00658797814183422,1.67829700904809,50.550901756614,71,111
5505,0.0947990270823538,0.251201587322706,0.248414309792384,0.0565775114974109,2.56872072827107,43.730300784604,135,111
5251,0.117590618922233,0.251563680479307,0.131065560650378,0.0172098048208984,2.84756061263637,52.9822055985886,113,111
5252,0.105167996324648,0.220541777909323,0.155647254917884,0.012919695256063,2.05183417753997,33.3319482437167,54,111
5519,0.139106877444984,0.190168574356954,0.140678244653005,0.0162067886435577,2.85899157257006,84.9426985990809,110,111
5220,0.114222420315074,0.327843878580623,0.133052306055348,0.0527037119991396,2.32733429298318,26.7452464220904,86,111
5310,0.0969821907897758,0.311837187485491,0.287058803110885,0.0134208070860101,1.88462985141283,40.9685621485707,80,111
